0.124,-22.283,-0.42333
0.224,-22.129,-0.42342
0.324,-21.981,-0.42332
0.424,-21.839,-0.42284
0.524,-21.702,-0.42216
0.624,-21.565,-0.42169
0.724,-21.428,-0.42158
0.824,-21.294,-0.42162
0.924,-21.162,-0.42167
1.024,-21.025,-0.42172
1.124,-20.881,-0.42175
1.224,-20.735,-0.42161
1.324,-20.592,-0.42112
1.424,-20.453,-0.42046
1.524,-20.314,-0.42001
1.624,-20.176,-0.41991
1.724,-20.036,-0.41996
1.824,-19.896,-0.42004
1.924,-19.758,-0.4201
2.024,-19.62,-0.41998
2.124,-19.481,-0.41951
2.224,-19.342,-0.41883
2.324,-19.203,-0.41836
2.424,-19.064,-0.41824
2.524,-18.926,-0.41829
2.624,-18.789,-0.41833
2.724,-18.651,-0.41838
2.824,-18.511,-0.41842
2.924,-18.371,-0.41831
3.024,-18.234,-0.41784
3.124,-18.097,-0.41716
3.224,-17.957,-0.41669
3.324,-17.816,-0.41657
3.424,-17.675,-0.41663
3.524,-17.538,-0.41671
3.624,-17.403,-0.41676
3.724,-17.267,-0.41665
3.824,-17.127,-0.41617
3.924,-16.983,-0.41549
4.024,-16.842,-0.41502
4.124,-16.706,-0.41491
4.224,-16.573,-0.41495
4.324,-16.437,-0.415
4.424,-16.296,-0.41505
4.524,-16.152,-0.41509
4.624,-16.01,-0.41498
4.724,-15.868,-0.41451
4.824,-15.728,-0.41383
4.924,-15.591,-0.41335
5.024,-15.454,-0.41324
5.124,-15.317,-0.41329
5.224,-15.176,-0.41337
5.324,-15.035,-0.41343
5.424,-14.896,-0.41331
5.524,-14.76,-0.41284
5.624,-14.622,-0.41216
5.724,-14.481,-0.41169
5.824,-14.339,-0.41158
5.924,-14.201,-0.41162
6.024,-14.067,-0.41167
6.124,-13.933,-0.41171
6.224,-13.793,-0.41176
6.324,-13.651,-0.41164
6.424,-13.512,-0.41117
6.524,-13.377,-0.41049
6.624,-13.242,-0.41002
6.724,-13.105,-0.40991
6.824,-12.963,-0.40995
6.924,-12.818,-0.41
