0.124,-22.257,-3.0733
0.224,-22.102,-3.0733
0.324,-21.954,-3.073
0.424,-21.813,-3.0723
0.524,-21.676,-3.0718
0.624,-21.538,-3.0716
0.724,-21.402,-3.0717
0.824,-21.267,-3.0716
0.924,-21.134,-3.0712
1.024,-20.997,-3.0705
1.124,-20.853,-3.07
1.224,-20.707,-3.07
1.324,-20.565,-3.07
1.424,-20.426,-3.0697
1.524,-20.288,-3.0692
1.624,-20.149,-3.0686
1.724,-20.009,-3.0683
1.824,-19.87,-3.0684
1.924,-19.73,-3.0683
2.024,-19.592,-3.0678
2.124,-19.454,-3.0672
2.224,-19.315,-3.0667
2.324,-19.176,-3.0666
2.424,-19.037,-3.0667
2.524,-18.899,-3.0666
2.624,-18.762,-3.0662
2.724,-18.624,-3.0655
2.824,-18.484,-3.0651
2.924,-18.344,-3.065
3.024,-18.207,-3.0649
3.124,-18.069,-3.0645
3.224,-17.93,-3.0638
3.324,-17.788,-3.0634
3.424,-17.648,-3.0633
3.524,-17.511,-3.0634
3.624,-17.376,-3.0633
3.724,-17.24,-3.0628
3.824,-17.099,-3.0622
3.924,-16.956,-3.0617
4.024,-16.814,-3.0616
4.124,-16.678,-3.0617
4.224,-16.545,-3.0616
4.324,-16.409,-3.0611
4.424,-16.268,-3.0605
4.524,-16.125,-3.0601
4.624,-15.982,-3.06
4.724,-15.841,-3.0599
4.824,-15.701,-3.0595
4.924,-15.563,-3.0588
5.024,-15.427,-3.0584
5.124,-15.29,-3.0583
5.224,-15.149,-3.0584
5.324,-15.008,-3.0583
5.424,-14.869,-3.0578
5.524,-14.733,-3.0572
5.624,-14.595,-3.0567
5.724,-14.454,-3.0567
5.824,-14.312,-3.0566
5.924,-14.174,-3.0562
6.024,-14.041,-3.0555
6.124,-13.906,-3.055
6.224,-13.765,-3.0549
6.324,-13.624,-3.0551
6.424,-13.484,-3.055
6.524,-13.349,-3.0545
6.624,-13.214,-3.0538
6.724,-13.078,-3.0534
6.824,-12.937,-3.0533
6.924,-12.791,-3.0533
7.024,-12.648,-3.0529
7.124,-12.51,-3.0522
7.224,-12.372,-3.0517
7.324,-12.233,-3.0516
7.424,-12.092,-3.0517
7.524,-11.953,-3.0516
7.624,-11.814,-3.0512
7.724,-11.675,-3.0505
7.824,-11.536,-3.0501
7.924,-11.398,-3.05
8.024,-11.261,-3.05
8.124,-11.123,-3.0496
8.224,-10.983,-3.049
8.324,-10.842,-3.0485
8.424,-10.703,-3.0483
8.524,-10.564,-3.0484
8.624,-10.425,-3.0483
8.724,-10.285,-3.0478
8.824,-10.145,-3.0472
8.924,-10.007,-3.0467
9.024,-9.8715,-3.0466
9.124,-9.7369,-3.0467
9.224,-9.5988,-3.0466
9.324,-9.4568,-3.0461
9.424,-9.3154,-3.0454
9.524,-9.179,-3.0451
9.624,-9.045,-3.0454
9.724,-8.9072,-3.0456
9.824,-8.7656,-3.0438
9.924,-8.6278,-3.0381
10.024,-8.4984,-3.029
10.124,-8.3739,-3.0184
10.224,-8.2499,-3.0077
10.324,-8.1225,-2.997
10.424,-7.9898,-2.9858
10.524,-7.8552,-2.9742
10.624,-7.7238,-2.9628
10.724,-7.5962,-2.9521
