0.124,-15.799,-12.803
0.224,-15.649,-12.789
0.324,-15.498,-12.776
0.424,-15.349,-12.763
0.524,-15.199,-12.75
0.624,-15.046,-12.737
0.724,-14.892,-12.723
0.824,-14.739,-12.71
0.924,-14.587,-12.697
1.024,-14.436,-12.684
1.124,-14.282,-12.67
1.224,-14.126,-12.657
1.324,-13.974,-12.643
1.424,-13.824,-12.63
1.524,-13.673,-12.618
1.624,-13.519,-12.604
1.724,-13.366,-12.591
1.824,-13.216,-12.578
1.924,-13.067,-12.565
2.024,-12.915,-12.551
2.124,-12.759,-12.538
2.224,-12.604,-12.524
2.324,-12.451,-12.511
2.424,-12.299,-12.498
2.524,-12.144,-12.484
2.624,-11.989,-12.471
2.724,-11.838,-12.46
2.824,-11.691,-12.452
2.924,-11.546,-12.444
3.024,-11.399,-12.434
3.124,-11.255,-12.421
3.224,-11.112,-12.407
3.324,-10.969,-12.392
3.424,-10.826,-12.377
3.524,-10.686,-12.365
3.624,-10.549,-12.355
3.724,-10.412,-12.344
3.824,-10.274,-12.334
3.924,-10.138,-12.323
4.024,-10.003,-12.313
4.124,-9.8675,-12.302
4.224,-9.73,-12.292
4.324,-9.593,-12.281
4.424,-9.4573,-12.271
4.524,-9.3224,-12.261
4.624,-9.186,-12.251
4.724,-9.0489,-12.241
4.824,-8.913,-12.229
4.924,-8.775,-12.216
5.024,-8.6297,-12.201
5.124,-8.48,-12.185
5.224,-8.3329,-12.169
5.324,-8.189,-12.156
5.424,-8.0444,-12.147
5.524,-7.8998,-12.139
5.624,-7.7606,-12.131
5.724,-7.6303,-12.122
5.824,-7.5058,-12.111
5.924,-7.3803,-12.099
6.024,-7.2515,-12.088
6.124,-7.1223,-12.076
6.224,-6.9952,-12.064
6.324,-6.8687,-12.053
6.424,-6.7365,-12.042
6.524,-6.5919,-12.031
6.624,-6.4372,-12.02
6.724,-6.2839,-12.008
6.824,-6.1384,-11.989
6.924,-5.9965,-11.964
7.024,-5.8533,-11.934
7.124,-5.7111,-11.906
7.224,-5.5735,-11.884
7.324,-5.439,-11.866
7.424,-5.3044,-11.85
7.524,-5.1675,-11.833
7.624,-5.0279,-11.817
7.724,-4.8864,-11.801
7.824,-4.7424,-11.788
7.924,-4.5933,-11.776
8.024,-4.4396,-11.763
8.124,-4.2855,-11.749
8.224,-4.1328,-11.735
8.324,-3.9811,-11.721
8.424,-3.8302,-11.708
8.524,-3.6798,-11.696
8.624,-3.5305,-11.685
8.724,-3.3805,-11.673
8.824,-3.2269,-11.661
8.924,-3.0715,-11.648
9.024,-2.9182,-11.636
9.124,-2.7663,-11.624
9.224,-2.6137,-11.612
9.324,-2.4611,-11.599
9.424,-2.3144,-11.584
9.524,-2.1772,-11.568
9.624,-2.0406,-11.553
9.724,-1.8958,-11.544
9.824,-1.7459,-11.539
9.924,-1.5966,-11.535
10.024,-1.4484,-11.53
10.124,-1.2993,-11.524
10.224,-1.1481,-11.519
10.324,-0.99663,-11.515
10.424,-0.84826,-11.51
10.524,-0.70388,-11.504
10.624,-0.56271,-11.498
10.724,-0.42422,-11.494
10.824,-0.28791,-11.491
10.924,-0.15304,-11.491
11.024,-0.017739,-11.492
11.124,0.11938,-11.494
11.224,0.25689,-11.496
11.324,0.39366,-11.498
11.424,0.53154,-11.5
11.524,0.67249,-11.502
11.624,0.81473,-11.503
11.724,0.95411,-11.505
11.824,1.0896,-11.507
11.924,1.2249,-11.508
12.024,1.3638,-11.51
12.124,1.5065,-11.512
12.224,1.6492,-11.513
12.324,1.7887,-11.515
12.424,1.9262,-11.517
12.524,2.0632,-11.518
12.624,2.2006,-11.52
12.724,2.3401,-11.522
12.824,2.4821,-11.523
12.924,2.624,-11.525
13.024,2.7641,-11.527
13.124,2.9037,-11.528
13.224,3.0427,-11.53
13.324,3.1812,-11.532
13.424,3.3202,-11.533
13.524,3.4576,-11.535
13.624,3.5856,-11.537
13.724,3.7013,-11.538
13.824,3.8244,-11.539
13.924,3.9748,-11.541
14.024,4.1389,-11.543
14.124,4.292,-11.545
14.224,4.4324,-11.547
14.324,4.569,-11.548
14.424,4.7061,-11.55
14.524,4.8451,-11.552
14.624,4.9861,-11.554
14.724,5.1259,-11.556
14.824,5.262,-11.557
14.924,5.3961,-11.559
15.024,5.5315,-11.56
15.124,5.6701,-11.562
15.224,5.8117,-11.564
15.324,5.9544,-11.566
15.424,6.0947,-11.568
15.524,6.2309,-11.57
15.624,6.367,-11.57
15.724,6.5077,-11.569
